ID,price
266594,650649.5
266595,587922.4
266596,587922.4
266597,851249.6
266598,587922.4
266599,587922.4
266600,587922.4
266601,587922.4
266602,587922.4
266603,587922.4
266604,587922.4
266605,587922.4
266606,587922.4
266607,587922.4
266608,587922.4
266609,587922.4
266610,587922.4
266611,587922.4
266612,587922.4
266613,587922.4
266614,587922.4
266615,587922.4
266616,587922.4
266617,587922.4
266618,587922.4
266619,587922.4
266620,587922.4
266621,587922.4
266622,587922.4
266623,650649.5
266624,587922.4
266625,650649.5
266626,587922.4
266627,587922.4
266628,587922.4
266629,587922.4
266630,587922.4
266631,650649.5
266632,587922.4
266633,587922.4
266634,587922.4
266635,587922.4
266636,587922.4
266637,587922.4
266638,587922.4
266639,587922.4
266640,587922.4
266641,587922.4
266642,587922.4
266643,587922.4
266644,587922.4
266645,587922.4
266646,587922.4
266647,587922.4
266648,587922.4
266649,587922.4
266650,587922.4
266651,587922.4
266652,587922.4
266653,587922.4
266654,790779.6
266655,650649.5
266656,650649.5
266657,790779.6
266658,790779.6
266659,587922.4
266660,587922.4
266661,587922.4
266662,587922.4
266663,587922.4
266664,587922.4
266665,587922.4
266666,587922.4
266667,587922.4
266668,587922.4
266669,587922.4
266670,587922.4
266671,650649.5
266672,587922.4
266673,790779.6
266674,650649.5
266675,587922.4
266676,587922.4
266677,650649.5
266678,587922.4
266679,587922.4
266680,587922.4
266681,650649.5
266682,587922.4
266683,587922.4
266684,587922.4
266685,587922.4
266686,587922.4
266687,587922.4
266688,587922.4
266689,587922.4
266690,650649.5
266691,587922.4
266692,587922.4
266693,587922.4
266694,587922.4
266695,650649.5
266696,587922.4
266697,587922.4
266698,587922.4
266699,587922.4
266700,790779.6
266701,650649.5
266702,587922.4
266703,587922.4
266704,587922.4
266705,587922.4
266706,587922.4
266707,587922.4
266708,587922.4
266709,587922.4
266710,587922.4
266711,587922.4
266712,587922.4
266713,650649.5
266714,587922.4
266715,587922.4
266716,587922.4
266717,587922.4
266718,587922.4
266719,650649.5
266720,587922.4
266721,587922.4
266722,587922.4
266723,587922.4
266724,587922.4
266725,587922.4
266726,587922.4
266727,587922.4
266728,650649.5
266729,587922.4
266730,650649.5
266731,587922.4
266732,587922.4
266733,650649.5
266734,851249.6
266735,650649.5
266736,587922.4
266737,587922.4
266738,650649.5
266739,587922.4
266740,587922.4
266741,587922.4
266742,587922.4
266743,587922.4
266744,587922.4
266745,587922.4
266746,587922.4
266747,587922.4
266748,650649.5
266749,587922.4
266750,587922.4
266751,587922.4
266752,790779.6
266753,587922.4
266754,587922.4
266755,587922.4
266756,587922.4
266757,587922.4
266758,587922.4
266759,587922.4
266760,587922.4
266761,587922.4
266762,587922.4
266763,587922.4
266764,587922.4
266765,587922.4
266766,587922.4
266767,587922.4
266768,587922.4
266769,587922.4
266770,587922.4
266771,587922.4
266772,587922.4
266773,587922.4
266774,587922.4
266775,587922.4
266776,587922.4
266777,587922.4
266778,587922.4
266779,587922.4
266780,587922.4
266781,587922.4
266782,587922.4
266783,587922.4
266784,587922.4
266785,587922.4
266786,587922.4
266787,587922.4
266788,587922.4
266789,587922.4
266790,587922.4
266791,587922.4
266792,587922.4
266793,587922.4
266794,587922.4
266795,587922.4
266796,790779.6
266797,790779.6
266798,1231005.5
266799,587922.4
266800,587922.4
266801,587922.4
266802,587922.4
266803,587922.4
266804,587922.4
266805,587922.4
266806,587922.4
266807,587922.4
266808,587922.4
266809,587922.4
266810,587922.4
266811,587922.4
266812,587922.4
266813,587922.4
266814,587922.4
266815,587922.4
266816,587922.4
266817,790779.6
266818,587922.4
266819,587922.4
266820,587922.4
266821,790779.6
266822,587922.4
266823,587922.4
266824,790779.6
266825,587922.4
266826,587922.4
266827,587922.4
266828,587922.4
266829,587922.4
266830,587922.4
266831,900849.25
266832,1017268.0
266833,587922.4
266834,745863.9
266835,587922.4
266836,587922.4
266837,587922.4
266838,745863.9
266839,587922.4
266840,587922.4
266841,587922.4
266842,587922.4
266843,587922.4
266844,745863.9
266845,587922.4
266846,587922.4
266847,587922.4
266848,587922.4
266849,587922.4
266850,587922.4
266851,587922.4
266852,587922.4
266853,587922.4
266854,587922.4
266855,587922.4
266856,900849.25
266857,745863.9
266858,587922.4
266859,745863.9
266860,587922.4
266861,790779.6
266862,587922.4
266863,587922.4
266864,745863.9
266865,587922.4
266866,745863.9
266867,587922.4
266868,587922.4
266869,587922.4
266870,587922.4
266871,587922.4
266872,587922.4
266873,587922.4
266874,587922.4
266875,587922.4
266876,587922.4
266877,587922.4
266878,587922.4
266879,745863.9
266880,587922.4
266881,587922.4
266882,587922.4
266883,745863.9
266884,745863.9
266885,587922.4
266886,587922.4
266887,587922.4
266888,587922.4
266889,587922.4
266890,587922.4
266891,587922.4
266892,587922.4
266893,587922.4
266894,745863.9
266895,587922.4
266896,587922.4
266897,587922.4
266898,587922.4
266899,587922.4
266900,587922.4
266901,650649.5
266902,650649.5
266903,587922.4
266904,587922.4
266905,587922.4
266906,587922.4
266907,587922.4
266908,587922.4
266909,587922.4
266910,790779.6
266911,587922.4
266912,587922.4
266913,587922.4
266914,587922.4
266915,587922.4
266916,790779.6
266917,587922.4
266918,587922.4
266919,745863.9
266920,587922.4
266921,587922.4
266922,587922.4
266923,587922.4
266924,745863.9
266925,587922.4
266926,587922.4
266927,1231005.5
266928,587922.4
266929,587922.4
266930,2090974.2
266931,587922.4
266932,587922.4
266933,587922.4
266934,587922.4
266935,587922.4
266936,587922.4
266937,587922.4
266938,587922.4
266939,587922.4
266940,587922.4
266941,587922.4
266942,587922.4
266943,587922.4
266944,587922.4
266945,587922.4
266946,587922.4
266947,587922.4
266948,587922.4
266949,587922.4
266950,587922.4
266951,587922.4
266952,587922.4
266953,587922.4
266954,587922.4
266955,587922.4
266956,587922.4
266957,587922.4
266958,587922.4
266959,587922.4
266960,587922.4
266961,587922.4
266962,587922.4
266963,587922.4
266964,587922.4
266965,587922.4
266966,587922.4
266967,587922.4
266968,587922.4
266969,587922.4
266970,587922.4
266971,587922.4
266972,587922.4
266973,587922.4
266974,587922.4
266975,587922.4
266976,587922.4
266977,587922.4
266978,587922.4
266979,587922.4
266980,790779.6
266981,587922.4
266982,790779.6
266983,1231005.5
266984,1325025.8
266985,1325025.8
266986,745863.9
266987,587922.4
266988,587922.4
266989,587922.4
266990,587922.4
266991,587922.4
266992,587922.4
266993,587922.4
266994,745863.9
266995,587922.4
266996,587922.4
266997,900849.25
266998,745863.9
266999,745863.9
267000,587922.4
267001,587922.4
267002,745863.9
267003,745863.9
267004,745863.9
267005,745863.9
267006,900849.25
267007,587922.4
267008,900849.25
267009,587922.4
267010,587922.4
267011,745863.9
267012,587922.4
267013,587922.4
267014,587922.4
267015,683304.06
267016,587922.4
267017,745863.9
267018,790779.6
267019,587922.4
267020,1017268.0
267021,587922.4
267022,745863.9
267023,587922.4
267024,745863.9
267025,587922.4
267026,587922.4
267027,587922.4
267028,745863.9
267029,587922.4
267030,790779.6
267031,587922.4
267032,587922.4
267033,587922.4
267034,587922.4
267035,587922.4
267036,587922.4
267037,587922.4
267038,587922.4
267039,587922.4
267040,587922.4
267041,900849.25
267042,900849.25
267043,587922.4
267044,900849.25
267045,587922.4
267046,900849.25
267047,587922.4
267048,1413719.9
267049,587922.4
267050,587922.4
267051,587922.4
267052,745863.9
267053,745863.9
267054,745863.9
267055,587922.4
267056,587922.4
267057,587922.4
267058,587922.4
267059,587922.4
267060,587922.4
267061,790779.6
267062,587922.4
267063,790779.6
267064,745863.9
267065,790779.6
267066,790779.6
267067,587922.4
267068,587922.4
267069,745863.9
267070,587922.4
267071,587922.4
267072,587922.4
267073,587922.4
267074,587922.4
267075,587922.4
267076,587922.4
267077,587922.4
267078,587922.4
267079,587922.4
267080,587922.4
267081,587922.4
267082,587922.4
267083,745863.9
267084,745863.9
267085,587922.4
267086,790779.6
267087,587922.4
267088,790779.6
267089,587922.4
267090,587922.4
267091,745863.9
267092,587922.4
267093,587922.4
267094,900849.25
267095,1325025.8
267096,745863.9
267097,587922.4
267098,587922.4
267099,587922.4
267100,587922.4
267101,587922.4
267102,900849.25
267103,587922.4
267104,587922.4
267105,587922.4
267106,587922.4
267107,587922.4
267108,587922.4
267109,587922.4
267110,587922.4
267111,587922.4
267112,587922.4
267113,587922.4
267114,790779.6
267115,587922.4
267116,587922.4
267117,587922.4
267118,587922.4
267119,587922.4
267120,587922.4
267121,587922.4
267122,587922.4
267123,587922.4
267124,745863.9
267125,745863.9
267126,790779.6
267127,587922.4
267128,745863.9
267129,745863.9
267130,587922.4
267131,587922.4
267132,587922.4
267133,587922.4
267134,587922.4
267135,587922.4
267136,587922.4
267137,587922.4
267138,587922.4
267139,587922.4
267140,587922.4
267141,587922.4
267142,587922.4
267143,587922.4
267144,587922.4
267145,587922.4
267146,587922.4
267147,587922.4
267148,587922.4
267149,587922.4
267150,650649.5
267151,587922.4
267152,587922.4
267153,587922.4
267154,587922.4
267155,650649.5
267156,587922.4
267157,745863.9
267158,587922.4
267159,587922.4
267160,587922.4
267161,587922.4
267162,587922.4
267163,745863.9
267164,587922.4
267165,587922.4
267166,587922.4
267167,587922.4
267168,745863.9
267169,587922.4
267170,587922.4
267171,587922.4
267172,2155893.5
267173,587922.4
267174,587922.4
267175,587922.4
267176,587922.4
267177,587922.4
267178,587922.4
267179,587922.4
267180,587922.4
267181,900849.25
267182,587922.4
267183,587922.4
267184,587922.4
267185,587922.4
267186,587922.4
267187,745863.9
267188,745863.9
267189,745863.9
267190,587922.4
267191,587922.4
267192,587922.4
267193,587922.4
267194,900849.25
267195,745863.9
267196,587922.4
267197,745863.9
267198,587922.4
267199,587922.4
267200,587922.4
267201,745863.9
267202,745863.9
267203,587922.4
267204,587922.4
267205,900849.25
267206,587922.4
267207,745863.9
267208,587922.4
267209,587922.4
267210,900849.25
267211,587922.4
267212,745863.9
267213,900849.25
267214,587922.4
267215,900849.25
267216,587922.4
267217,587922.4
267218,587922.4
267219,587922.4
267220,745863.9
267221,900849.25
267222,587922.4
267223,587922.4
267224,1413719.9
267225,587922.4
267226,587922.4
267227,745863.9
267228,745863.9
267229,1082589.0
267230,900849.25
267231,1082589.0
267232,900849.25
267233,745863.9
267234,900849.25
267235,1325025.8
267236,900849.25
267237,745863.9
267238,587922.4
267239,745863.9
267240,900849.25
267241,587922.4
267242,587922.4
267243,587922.4
267244,587922.4
267245,1082589.0
267246,587922.4
267247,1413719.9
267248,587922.4
267249,587922.4
267250,745863.9
267251,587922.4
267252,745863.9
267253,587922.4
267254,587922.4
267255,587922.4
267256,587922.4
267257,587922.4
267258,745863.9
267259,587922.4
267260,587922.4
267261,587922.4
267262,587922.4
267263,587922.4
267264,587922.4
267265,587922.4
267266,1325025.8
267267,587922.4
267268,587922.4
267269,900849.25
267270,587922.4
267271,683304.06
267272,587922.4
267273,587922.4
267274,1325025.8
267275,587922.4
267276,587922.4
267277,587922.4
267278,587922.4
267279,900849.25
267280,587922.4
267281,587922.4
267282,587922.4
267283,587922.4
267284,587922.4
267285,587922.4
267286,900849.25
267287,587922.4
267288,2090974.2
267289,745863.9
267290,587922.4
267291,587922.4
267292,900849.25
267293,587922.4
267294,587922.4
267295,745863.9
267296,587922.4
267297,587922.4
267298,587922.4
267299,745863.9
267300,745863.9
267301,745863.9
267302,587922.4
267303,745863.9
267304,745863.9
267305,745863.9
267306,587922.4
267307,587922.4
267308,587922.4
267309,587922.4
267310,587922.4
267311,745863.9
267312,587922.4
267313,587922.4
267314,587922.4
267315,587922.4
267316,587922.4
267317,587922.4
267318,587922.4
267319,587922.4
267320,587922.4
267321,587922.4
267322,745863.9
267323,745863.9
267324,900849.25
267325,900849.25
267326,1325025.8
267327,587922.4
267328,587922.4
267329,587922.4
267330,587922.4
267331,745863.9
267332,745863.9
267333,790779.6
267334,587922.4
267335,587922.4
267336,587922.4
267337,587922.4
267338,745863.9
267339,587922.4
267340,1413719.9
267341,587922.4
267342,587922.4
267343,587922.4
267344,587922.4
267345,745863.9
267346,587922.4
267347,587922.4
267348,587922.4
267349,587922.4
267350,587922.4
267351,587922.4
267352,587922.4
267353,587922.4
267354,587922.4
267355,2155893.5
267356,587922.4
267357,1325025.8
267358,587922.4
267359,587922.4
267360,745863.9
267361,587922.4
267362,587922.4
267363,745863.9
267364,587922.4
267365,587922.4
267366,587922.4
267367,587922.4
267368,587922.4
267369,587922.4
267370,900849.25
267371,587922.4
267372,587922.4
267373,587922.4
267374,587922.4
267375,587922.4
267376,587922.4
267377,587922.4
267378,587922.4
267379,587922.4
267380,900849.25
267381,587922.4
267382,587922.4
267383,745863.9
267384,587922.4
267385,900849.25
267386,587922.4
267387,1413719.9
267388,900849.25
267389,900849.25
267390,587922.4
267391,900849.25
267392,587922.4
267393,900849.25
267394,587922.4
267395,745863.9
267396,587922.4
267397,587922.4
267398,587922.4
267399,587922.4
267400,587922.4
267401,587922.4
267402,2155893.5
267403,587922.4
267404,900849.25
267405,587922.4
267406,587922.4
267407,587922.4
267408,900849.25
267409,587922.4
267410,587922.4
267411,587922.4
267412,587922.4
267413,1325025.8
267414,587922.4
267415,587922.4
267416,587922.4
267417,587922.4
267418,587922.4
267419,587922.4
267420,745863.9
267421,587922.4
267422,587922.4
267423,587922.4
267424,587922.4
267425,587922.4
267426,587922.4
267427,587922.4
267428,587922.4
267429,587922.4
267430,587922.4
267431,587922.4
267432,587922.4
267433,587922.4
267434,587922.4
267435,587922.4
267436,587922.4
267437,587922.4
267438,587922.4
267439,587922.4
267440,587922.4
267441,587922.4
267442,587922.4
267443,587922.4
267444,587922.4
267445,587922.4
267446,587922.4
267447,587922.4
267448,587922.4
267449,587922.4
267450,587922.4
267451,745863.9
267452,587922.4
267453,587922.4
267454,587922.4
267455,587922.4
267456,587922.4
267457,587922.4
267458,587922.4
267459,587922.4
267460,587922.4
267461,587922.4
267462,587922.4
267463,587922.4
267464,587922.4
267465,587922.4
267466,587922.4
267467,587922.4
267468,587922.4
267469,587922.4
267470,587922.4
267471,587922.4
267472,650649.5
267473,851249.6
267474,587922.4
267475,650649.5
267476,587922.4
267477,851249.6
267478,587922.4
267479,587922.4
267480,587922.4
267481,587922.4
267482,587922.4
267483,650649.5
267484,587922.4
267485,587922.4
267486,587922.4
267487,587922.4
267488,587922.4
267489,587922.4
267490,587922.4
267491,587922.4
267492,650649.5
267493,587922.4
267494,587922.4
267495,587922.4
267496,587922.4
267497,587922.4
267498,587922.4
267499,587922.4
267500,587922.4
267501,587922.4
267502,587922.4
267503,790779.6
267504,587922.4
267505,587922.4
267506,587922.4
267507,587922.4
267508,587922.4
267509,587922.4
267510,587922.4
267511,587922.4
267512,650649.5
267513,587922.4
267514,587922.4
267515,587922.4
267516,587922.4
267517,587922.4
267518,587922.4
267519,587922.4
267520,587922.4
267521,587922.4
267522,650649.5
267523,587922.4
267524,587922.4
267525,587922.4
267526,587922.4
267527,587922.4
267528,650649.5
267529,587922.4
267530,587922.4
267531,587922.4
267532,587922.4
267533,650649.5
267534,587922.4
267535,650649.5
267536,587922.4
267537,587922.4
267538,587922.4
267539,587922.4
267540,587922.4
267541,587922.4
267542,587922.4
267543,587922.4
267544,587922.4
267545,587922.4
267546,587922.4
267547,587922.4
267548,587922.4
267549,587922.4
267550,587922.4
267551,587922.4
267552,587922.4
267553,587922.4
267554,650649.5
267555,587922.4
267556,650649.5
267557,587922.4
267558,587922.4
267559,587922.4
267560,587922.4
267561,745863.9
267562,587922.4
267563,587922.4
267564,587922.4
267565,587922.4
267566,587922.4
267567,587922.4
267568,587922.4
267569,587922.4
267570,587922.4
267571,587922.4
267572,587922.4
267573,587922.4
267574,587922.4
267575,587922.4
267576,587922.4
267577,587922.4
267578,587922.4
267579,587922.4
267580,587922.4
267581,587922.4
267582,587922.4
267583,587922.4
267584,587922.4
267585,587922.4
267586,587922.4
267587,587922.4
267588,650649.5
267589,587922.4
267590,587922.4
267591,587922.4
267592,587922.4
267593,587922.4
267594,587922.4
267595,587922.4
267596,587922.4
267597,587922.4
267598,587922.4
267599,587922.4
267600,587922.4
267601,587922.4
267602,587922.4
267603,587922.4
267604,587922.4
267605,587922.4
267606,587922.4
267607,587922.4
267608,587922.4
267609,650649.5
267610,587922.4
267611,650649.5
267612,587922.4
267613,587922.4
267614,587922.4
267615,587922.4
267616,587922.4
267617,587922.4
267618,587922.4
267619,587922.4
267620,587922.4
267621,587922.4
267622,650649.5
267623,587922.4
267624,587922.4
267625,587922.4
267626,587922.4
267627,587922.4
267628,587922.4
267629,587922.4
267630,587922.4
267631,587922.4
267632,587922.4
267633,587922.4
267634,587922.4
267635,587922.4
267636,587922.4
267637,587922.4
267638,587922.4
267639,587922.4
267640,587922.4
267641,587922.4
267642,587922.4
267643,587922.4
267644,587922.4
267645,745863.9
267646,587922.4
267647,587922.4
267648,587922.4
267649,587922.4
267650,587922.4
267651,587922.4
267652,587922.4
267653,587922.4
267654,790779.6
267655,587922.4
267656,587922.4
267657,587922.4
267658,587922.4
267659,587922.4
267660,587922.4
267661,587922.4
267662,587922.4
267663,587922.4
267664,587922.4
267665,587922.4
267666,587922.4
267667,587922.4
267668,587922.4
267669,790779.6
267670,587922.4
267671,587922.4
267672,587922.4
267673,587922.4
267674,587922.4
267675,587922.4
267676,587922.4
267677,587922.4
267678,587922.4
267679,587922.4
267680,587922.4
267681,587922.4
267682,587922.4
267683,650649.5
267684,587922.4
267685,587922.4
267686,587922.4
267687,587922.4
267688,587922.4
267689,587922.4
267690,587922.4
267691,587922.4
267692,587922.4
267693,745863.9
267694,587922.4
267695,790779.6
267696,587922.4
267697,587922.4
267698,587922.4
267699,587922.4
267700,587922.4
267701,587922.4
267702,745863.9
267703,790779.6
267704,587922.4
267705,790779.6
267706,587922.4
267707,587922.4
267708,790779.6
267709,587922.4
267710,745863.9
267711,587922.4
267712,587922.4
267713,587922.4
267714,745863.9
267715,745863.9
267716,745863.9
267717,745863.9
267718,587922.4
267719,587922.4
267720,587922.4
267721,587922.4
267722,587922.4
267723,587922.4
267724,587922.4
267725,587922.4
267726,587922.4
267727,587922.4
267728,650649.5
267729,587922.4
267730,587922.4
267731,587922.4
267732,587922.4
267733,587922.4
267734,587922.4
267735,650649.5
267736,587922.4
267737,650649.5
267738,650649.5
267739,587922.4
267740,790779.6
267741,587922.4
267742,587922.4
267743,587922.4
267744,587922.4
267745,587922.4
267746,587922.4
267747,1231005.5
267748,745863.9
267749,587922.4
267750,587922.4
267751,587922.4
267752,790779.6
267753,587922.4
267754,587922.4
267755,587922.4
267756,587922.4
267757,587922.4
267758,587922.4
267759,587922.4
267760,587922.4
267761,745863.9
267762,587922.4
267763,587922.4
267764,587922.4
267765,587922.4
267766,587922.4
267767,587922.4
267768,587922.4
267769,587922.4
267770,587922.4
267771,587922.4
267772,587922.4
267773,587922.4
267774,587922.4
267775,587922.4
267776,587922.4
267777,650649.5
267778,587922.4
267779,587922.4
267780,587922.4
267781,650649.5
267782,650649.5
267783,587922.4
267784,650649.5
267785,587922.4
267786,790779.6
267787,745863.9
267788,587922.4
267789,587922.4
267790,587922.4
267791,587922.4
267792,587922.4
267793,587922.4
267794,587922.4
267795,587922.4
267796,587922.4
267797,587922.4
267798,587922.4
267799,587922.4
267800,587922.4
267801,587922.4
267802,745863.9
267803,587922.4
267804,745863.9
267805,587922.4
267806,587922.4
267807,587922.4
267808,587922.4
267809,587922.4
267810,587922.4
267811,587922.4
267812,587922.4
267813,587922.4
267814,587922.4
267815,587922.4
267816,587922.4
267817,587922.4
267818,587922.4
267819,587922.4
267820,587922.4
267821,587922.4
267822,587922.4
267823,650649.5
267824,587922.4
267825,587922.4
267826,587922.4
267827,650649.5
267828,587922.4
267829,587922.4
267830,650649.5
267831,587922.4
267832,587922.4
267833,587922.4
267834,587922.4
267835,587922.4
267836,587922.4
267837,587922.4
267838,587922.4
267839,587922.4
267840,587922.4
267841,650649.5
267842,587922.4
267843,587922.4
267844,587922.4
267845,650649.5
267846,650649.5
267847,587922.4
267848,587922.4
267849,587922.4
267850,587922.4
267851,587922.4
267852,587922.4
267853,587922.4
267854,587922.4
267855,587922.4
267856,587922.4
267857,587922.4
267858,587922.4
267859,587922.4
267860,587922.4
267861,745863.9
267862,587922.4
267863,745863.9
267864,587922.4
267865,587922.4
267866,587922.4
267867,790779.6
267868,587922.4
267869,745863.9
267870,587922.4
267871,587922.4
267872,587922.4
267873,790779.6
267874,587922.4
267875,587922.4
267876,587922.4
267877,745863.9
267878,587922.4
267879,790779.6
267880,587922.4
267881,587922.4
267882,587922.4
267883,587922.4
267884,587922.4
267885,587922.4
267886,650649.5
267887,587922.4
267888,790779.6
267889,587922.4
267890,587922.4
267891,587922.4
267892,587922.4
267893,587922.4
267894,587922.4
267895,587922.4
267896,650649.5
267897,650649.5
267898,587922.4
267899,587922.4
267900,587922.4
267901,587922.4
267902,587922.4
267903,587922.4
267904,587922.4
267905,587922.4
267906,587922.4
267907,587922.4
267908,587922.4
267909,587922.4
267910,587922.4
267911,587922.4
267912,650649.5
267913,587922.4
267914,587922.4
267915,587922.4
267916,587922.4
267917,587922.4
267918,587922.4
267919,587922.4
267920,587922.4
267921,587922.4
267922,587922.4
267923,587922.4
267924,587922.4
267925,587922.4
267926,587922.4
267927,650649.5
267928,587922.4
267929,587922.4
267930,587922.4
267931,587922.4
267932,587922.4
267933,587922.4
267934,587922.4
267935,587922.4
267936,587922.4
267937,587922.4
267938,650649.5
267939,587922.4
267940,790779.6
267941,587922.4
267942,587922.4
267943,650649.5
267944,587922.4
267945,587922.4
267946,587922.4
267947,587922.4
267948,587922.4
267949,587922.4
267950,587922.4
267951,650649.5
267952,650649.5
267953,587922.4
267954,587922.4
267955,587922.4
267956,587922.4
267957,587922.4
267958,650649.5
267959,587922.4
267960,587922.4
267961,587922.4
267962,587922.4
267963,587922.4
267964,587922.4
267965,587922.4
267966,587922.4
267967,587922.4
267968,587922.4
267969,587922.4
267970,587922.4
267971,587922.4
267972,587922.4
267973,587922.4
267974,587922.4
267975,587922.4
267976,1325025.8
267977,587922.4
267978,587922.4
267979,587922.4
267980,587922.4
267981,900849.25
267982,587922.4
267983,587922.4
267984,587922.4
267985,587922.4
267986,587922.4
267987,1325025.8
267988,587922.4
267989,587922.4
267990,587922.4
267991,587922.4
267992,587922.4
267993,587922.4
267994,587922.4
267995,587922.4
267996,900849.25
267997,587922.4
267998,587922.4
267999,587922.4
268000,587922.4
268001,587922.4
268002,587922.4
268003,587922.4
268004,587922.4
268005,587922.4
268006,587922.4
268007,587922.4
268008,587922.4
268009,587922.4
268010,587922.4
268011,587922.4
268012,587922.4
268013,587922.4
268014,587922.4
268015,587922.4
268016,587922.4
268017,587922.4
268018,587922.4
268019,587922.4
268020,587922.4
268021,587922.4
268022,587922.4
268023,587922.4
268024,745863.9
268025,587922.4
268026,587922.4
268027,1325025.8
268028,587922.4
268029,587922.4
268030,745863.9
268031,587922.4
268032,587922.4
268033,587922.4
268034,587922.4
268035,587922.4
268036,587922.4
268037,587922.4
268038,587922.4
268039,587922.4
268040,587922.4
268041,587922.4
268042,587922.4
268043,587922.4
268044,587922.4
268045,587922.4
268046,587922.4
268047,587922.4
268048,900849.25
268049,745863.9
268050,587922.4
268051,587922.4
268052,587922.4
268053,745863.9
268054,587922.4
268055,587922.4
268056,1082589.0
268057,587922.4
268058,745863.9
268059,745863.9
268060,587922.4
268061,587922.4
268062,587922.4
268063,587922.4
268064,745863.9
268065,587922.4
268066,587922.4
268067,745863.9
268068,900849.25
